event_ts,event_ts_timezone,cycle_time,missing_activity,wrong_sequence,missed_activities,total_activities,activities,worker_presence,worker_absent,process_time,idle_time,target_cycle_time,batch_size,device_id,product_code,product_description,workstation_id,workstation_name,workstation_description,camera_id,camera_name,pos,cm_site,building_floor_line,qpl,line_side,shift,op_id
2022-04-14 10:50:56,2022-04-14 10:50:56,40.99,complete,correct,0,11,"{""Step 1"": {""event_ts"": 1649933428, ""event_ts_timezone"": 1649933428, ""time"": 12.1, ""sequence"": 1, ""name"": ""01_waiting"", ""lean"": ""NVA"", ""target_time"": 10}, ""Step 2"": {""event_ts"": 1649933430, ""event_ts_timezone"": 1649933430, ""time"": 2.04, ""sequence"": 2, ""name"": ""02_pick up"", ""lean"": ""RNVA"", ""target_time"": 1}, ""Step 3"": {""event_ts"": 1649933432, ""event_ts_timezone"": 1649933432, ""time"": 2.33, ""sequence"": 3, ""name"": ""03_place on fixture"", ""lean"": ""RNVA"", ""target_time"": 2.5}, ""Step 4"": {""event_ts"": 1649933434, ""event_ts_timezone"": 1649933434, ""time"": 2.05, ""sequence"": 4, ""name"": ""04_pick up tool"", ""lean"": ""RNVA"", ""target_time"": 2.5}, ""Step 5"": {""event_ts"": 1649933435, ""event_ts_timezone"": 1649933435, ""time"": 1.07, ""sequence"": 5, ""name"": ""05_pick up screw"", ""lean"": ""RNVA"", ""target_time"": 1}, ""Step 6"": {""event_ts"": 1649933441, ""event_ts_timezone"": 1649933441, ""time"": 5.66, ""sequence"": 6, ""name"": ""06_place scew"", ""lean"": ""VA"", ""target_time"": 5}, ""Step 7"": {""event_ts"": 1649933449, ""event_ts_timezone"": 1649933449, ""time"": 8.52, ""sequence"": 7, ""name"": ""07_screw operation"", ""lean"": ""VA"", ""target_time"": 10}, ""Step 8"": {""event_ts"": 1649933450, ""event_ts_timezone"": 1649933450, ""time"": 0.81, ""sequence"": 8, ""name"": ""08_put back tool"", ""lean"": ""RNVA"", ""target_time"": 1}, ""Step 9"": {""event_ts"": 1649933453, ""event_ts_timezone"": 1649933453, ""time"": 2.65, ""sequence"": 9, ""name"": ""09_remove from fixture"", ""lean"": ""RNVA"", ""target_time"": 3}, ""Step 10"": {""event_ts"": 1649933455, ""event_ts_timezone"": 1649933455, ""time"": 2.52, ""sequence"": 10, ""name"": ""10_inspection"", ""lean"": ""RNVA"", ""target_time"": 3}, ""Step 11"": {""event_ts"": 1649933456, ""event_ts_timezone"": 1649933456, ""time"": 1.24, ""sequence"": 11, ""name"": ""11_return item"", ""lean"": ""RNVA"", ""target_time"": 1}}",40.99,0,-1,-1,40.0,1,0123,phone2022,phone2022-description,1,AE-33,LXKS_C02-2FT-02_2_A_AE-33_0700-1800,2,CAM_001,1,LXKS,C02-2FT-02,2,A,0700-1800,2-0700-1800
2022-04-14 10:51:38,2022-04-14 10:51:38,41.58,complete,wrong,0,11,"{""Step 1"": {""event_ts"": 1649933467, ""event_ts_timezone"": 1649933467, ""time"": 10.76, ""sequence"": 1, ""name"": ""01_waiting"", ""lean"": ""NVA"", ""target_time"": 10}, ""Step 2"": {""event_ts"": 1649933468, ""event_ts_timezone"": 1649933468, ""time"": 1.05, ""sequence"": 2, ""name"": ""02_pick up"", ""lean"": ""RNVA"", ""target_time"": 1}, ""Step 3"": {""event_ts"": 1649933472, ""event_ts_timezone"": 1649933472, ""time"": 3.97, ""sequence"": 3, ""name"": ""03_place on fixture"", ""lean"": ""RNVA"", ""target_time"": 2.5}, ""Step 4"": {""event_ts"": 1649933475, ""event_ts_timezone"": 1649933475, ""time"": 2.8, ""sequence"": 4, ""name"": ""04_pick up tool"", ""lean"": ""RNVA"", ""target_time"": 2.5}, ""Step 5"": {""event_ts"": 1649933476, ""event_ts_timezone"": 1649933476, ""time"": 0.91, ""sequence"": 5, ""name"": ""05_pick up screw"", ""lean"": ""RNVA"", ""target_time"": 1}, ""Step 6"": {""event_ts"": 1649933481, ""event_ts_timezone"": 1649933481, ""time"": 4.55, ""sequence"": 6, ""name"": ""06_place scew"", ""lean"": ""VA"", ""target_time"": 5}, ""Step 7"": {""event_ts"": 1649933492, ""event_ts_timezone"": 1649933492, ""time"": 11.96, ""sequence"": 7, ""name"": ""07_screw operation"", ""lean"": ""VA"", ""target_time"": 10}, ""Step 8"": {""event_ts"": 1649933494, ""event_ts_timezone"": 1649933494, ""time"": 1.15, ""sequence"": 8, ""name"": ""08_put back tool"", ""lean"": ""RNVA"", ""target_time"": 1}, ""Step 9"": {""event_ts"": -1, ""event_ts_timezone"": -1, ""time"": 0, ""name"": ""09_remove from fixture"", ""sequence"": -1, ""lean"": ""RNVA"", ""target_time"": 3}, ""Step 10"": {""event_ts"": 1649933497, ""event_ts_timezone"": 1649933497, ""time"": 3.58, ""sequence"": 9, ""name"": ""10_inspection"", ""lean"": ""RNVA"", ""target_time"": 3}, ""Step 11"": {""event_ts"": 1649933498, ""event_ts_timezone"": 1649933498, ""time"": 0.85, ""sequence"": 10, ""name"": ""11_return item"", ""lean"": ""RNVA"", ""target_time"": 1}}",41.58,0,-1,-1,40.0,1,0123,phone2022,phone2022-description,1,AE-33,LXKS_C02-2FT-02_2_A_AE-33_0700-1800,2,CAM_001,1,LXKS,C02-2FT-02,2,A,0700-1800,2-0700-1800
2022-04-14 10:52:28,2022-04-14 10:52:28,49.53,complete,correct,0,11,"{""Step 1"": {""event_ts"": 1649933509, ""event_ts_timezone"": 1649933509, ""time"": 10.68, ""sequence"": 1, ""name"": ""01_waiting"", ""lean"": ""NVA"", ""target_time"": 10}, ""Step 2"": {""event_ts"": 1649933510, ""event_ts_timezone"": 1649933510, ""time"": 0.85, ""sequence"": 2, ""name"": ""02_pick up"", ""lean"": ""RNVA"", ""target_time"": 1}, ""Step 3"": {""event_ts"": 1649933512, ""event_ts_timezone"": 1649933512, ""time"": 2.24, ""sequence"": 3, ""name"": ""03_place on fixture"", ""lean"": ""RNVA"", ""target_time"": 2.5}, ""Step 4"": {""event_ts"": 1649933514, ""event_ts_timezone"": 1649933514, ""time"": 2.57, ""sequence"": 4, ""name"": ""04_pick up tool"", ""lean"": ""RNVA"", ""target_time"": 2.5}, ""Step 5"": {""event_ts"": 1649933516, ""event_ts_timezone"": 1649933516, ""time"": 1.11, ""sequence"": 5, ""name"": ""05_pick up screw"", ""lean"": ""RNVA"", ""target_time"": 1}, ""Step 6"": {""event_ts"": 1649933520, ""event_ts_timezone"": 1649933520, ""time"": 4.53, ""sequence"": 6, ""name"": ""06_place scew"", ""lean"": ""VA"", ""target_time"": 5}, ""Step 7"": {""event_ts"": 1649933533, ""event_ts_timezone"": 1649933533, ""time"": 13.38, ""sequence"": 7, ""name"": ""07_screw operation"", ""lean"": ""VA"", ""target_time"": 10}, ""Step 8"": {""event_ts"": 1649933534, ""event_ts_timezone"": 1649933534, ""time"": 0.85, ""sequence"": 8, ""name"": ""08_put back tool"", ""lean"": ""RNVA"", ""target_time"": 1}, ""Step 9"": {""event_ts"": 1649933540, ""event_ts_timezone"": 1649933540, ""time"": 5.65, ""sequence"": 9, ""name"": ""09_remove from fixture"", ""lean"": ""RNVA"", ""target_time"": 3}, ""Step 10"": {""event_ts"": 1649933547, ""event_ts_timezone"": 1649933547, ""time"": 6.82, ""sequence"": 10, ""name"": ""10_inspection"", ""lean"": ""RNVA"", ""target_time"": 3}, ""Step 11"": {""event_ts"": 1649933548, ""event_ts_timezone"": 1649933548, ""time"": 0.85, ""sequence"": 11, ""name"": ""11_return item"", ""lean"": ""RNVA"", ""target_time"": 1}}",49.53,0,-1,-1,40.0,1,0123,phone2022,phone2022-description,1,AE-33,LXKS_C02-2FT-02_2_A_AE-33_0700-1800,2,CAM_001,1,LXKS,C02-2FT-02,2,A,0700-1800,2-0700-1800
2022-04-14 10:53:17,2022-04-14 10:53:17,49.31,complete,correct,0,11,"{""Step 1"": {""event_ts"": 1649933558, ""event_ts_timezone"": 1649933558, ""time"": 10.06, ""sequence"": 1, ""name"": ""01_waiting"", ""lean"": ""NVA"", ""target_time"": 10}, ""Step 2"": {""event_ts"": 1649933560, ""event_ts_timezone"": 1649933560, ""time"": 2.4, ""sequence"": 2, ""name"": ""02_pick up"", ""lean"": ""RNVA"", ""target_time"": 1}, ""Step 3"": {""event_ts"": 1649933563, ""event_ts_timezone"": 1649933563, ""time"": 2.94, ""sequence"": 3, ""name"": ""03_place on fixture"", ""lean"": ""RNVA"", ""target_time"": 2.5}, ""Step 4"": {""event_ts"": 1649933568, ""event_ts_timezone"": 1649933568, ""time"": 5.0, ""sequence"": 4, ""name"": ""04_pick up tool"", ""lean"": ""RNVA"", ""target_time"": 2.5}, ""Step 5"": {""event_ts"": 1649933569, ""event_ts_timezone"": 1649933569, ""time"": 0.95, ""sequence"": 5, ""name"": ""05_pick up screw"", ""lean"": ""RNVA"", ""target_time"": 1}, ""Step 6"": {""event_ts"": 1649933574, ""event_ts_timezone"": 1649933574, ""time"": 4.6, ""sequence"": 6, ""name"": ""06_place scew"", ""lean"": ""VA"", ""target_time"": 5}, ""Step 7"": {""event_ts"": 1649933587, ""event_ts_timezone"": 1649933587, ""time"": 13.35, ""sequence"": 7, ""name"": ""07_screw operation"", ""lean"": ""VA"", ""target_time"": 10}, ""Step 8"": {""event_ts"": 1649933588, ""event_ts_timezone"": 1649933588, ""time"": 0.84, ""sequence"": 8, ""name"": ""08_put back tool"", ""lean"": ""RNVA"", ""target_time"": 1}, ""Step 9"": {""event_ts"": 1649933591, ""event_ts_timezone"": 1649933591, ""time"": 3.74, ""sequence"": 9, ""name"": ""09_remove from fixture"", ""lean"": ""RNVA"", ""target_time"": 3}, ""Step 10"": {""event_ts"": 1649933595, ""event_ts_timezone"": 1649933595, ""time"": 3.5, ""sequence"": 10, ""name"": ""10_inspection"", ""lean"": ""RNVA"", ""target_time"": 3}, ""Step 11"": {""event_ts"": 1649933597, ""event_ts_timezone"": 1649933597, ""time"": 1.93, ""sequence"": 11, ""name"": ""11_return item"", ""lean"": ""RNVA"", ""target_time"": 1}}",49.31,0,-1,-1,40.0,1,0123,phone2022,phone2022-description,1,AE-33,LXKS_C02-2FT-02_2_A_AE-33_0700-1800,2,CAM_001,1,LXKS,C02-2FT-02,2,A,0700-1800,2-0700-1800
2022-04-14 10:54:02,2022-04-14 10:54:02,44.75,complete,correct,0,11,"{""Step 1"": {""event_ts"": 1649933607, ""event_ts_timezone"": 1649933607, ""time"": 10.52, ""sequence"": 1, ""name"": ""01_waiting"", ""lean"": ""NVA"", ""target_time"": 10}, ""Step 2"": {""event_ts"": 1649933608, ""event_ts_timezone"": 1649933608, ""time"": 0.93, ""sequence"": 2, ""name"": ""02_pick up"", ""lean"": ""RNVA"", ""target_time"": 1}, ""Step 3"": {""event_ts"": 1649933611, ""event_ts_timezone"": 1649933611, ""time"": 2.37, ""sequence"": 3, ""name"": ""03_place on fixture"", ""lean"": ""RNVA"", ""target_time"": 2.5}, ""Step 4"": {""event_ts"": 1649933614, ""event_ts_timezone"": 1649933614, ""time"": 3.39, ""sequence"": 4, ""name"": ""04_pick up tool"", ""lean"": ""RNVA"", ""target_time"": 2.5}, ""Step 5"": {""event_ts"": 1649933615, ""event_ts_timezone"": 1649933615, ""time"": 0.9, ""sequence"": 5, ""name"": ""05_pick up screw"", ""lean"": ""RNVA"", ""target_time"": 1}, ""Step 6"": {""event_ts"": 1649933622, ""event_ts_timezone"": 1649933622, ""time"": 6.66, ""sequence"": 6, ""name"": ""06_place scew"", ""lean"": ""VA"", ""target_time"": 5}, ""Step 7"": {""event_ts"": 1649933632, ""event_ts_timezone"": 1649933632, ""time"": 9.95, ""sequence"": 7, ""name"": ""07_screw operation"", ""lean"": ""VA"", ""target_time"": 10}, ""Step 8"": {""event_ts"": 1649933633, ""event_ts_timezone"": 1649933633, ""time"": 1.29, ""sequence"": 8, ""name"": ""08_put back tool"", ""lean"": ""RNVA"", ""target_time"": 1}, ""Step 9"": {""event_ts"": 1649933635, ""event_ts_timezone"": 1649933635, ""time"": 2.56, ""sequence"": 9, ""name"": ""09_remove from fixture"", ""lean"": ""RNVA"", ""target_time"": 3}, ""Step 10"": {""event_ts"": 1649933641, ""event_ts_timezone"": 1649933641, ""time"": 5.1, ""sequence"": 10, ""name"": ""10_inspection"", ""lean"": ""RNVA"", ""target_time"": 3}, ""Step 11"": {""event_ts"": 1649933642, ""event_ts_timezone"": 1649933642, ""time"": 1.08, ""sequence"": 11, ""name"": ""11_return item"", ""lean"": ""RNVA"", ""target_time"": 1}}",44.75,0,-1,-1,40.0,1,0123,phone2022,phone2022-description,1,AE-33,LXKS_C02-2FT-02_2_A_AE-33_0700-1800,2,CAM_001,1,LXKS,C02-2FT-02,2,A,0700-1800,2-0700-1800
2022-04-14 10:55:08,2022-04-14 10:55:08,66.61000000000001,complete,correct,0,11,"{""Step 1"": {""event_ts"": 1649933672, ""event_ts_timezone"": 1649933672, ""time"": 30.05, ""sequence"": 1, ""name"": ""01_waiting"", ""lean"": ""NVA"", ""target_time"": 10}, ""Step 2"": {""event_ts"": 1649933673, ""event_ts_timezone"": 1649933673, ""time"": 0.93, ""sequence"": 2, ""name"": ""02_pick up"", ""lean"": ""RNVA"", ""target_time"": 1}, ""Step 3"": {""event_ts"": 1649933675, ""event_ts_timezone"": 1649933675, ""time"": 2.23, ""sequence"": 3, ""name"": ""03_place on fixture"", ""lean"": ""RNVA"", ""target_time"": 2.5}, ""Step 4"": {""event_ts"": 1649933680, ""event_ts_timezone"": 1649933680, ""time"": 4.64, ""sequence"": 4, ""name"": ""04_pick up tool"", ""lean"": ""RNVA"", ""target_time"": 2.5}, ""Step 5"": {""event_ts"": 1649933681, ""event_ts_timezone"": 1649933681, ""time"": 1.38, ""sequence"": 5, ""name"": ""05_pick up screw"", ""lean"": ""RNVA"", ""target_time"": 1}, ""Step 6"": {""event_ts"": 1649933686, ""event_ts_timezone"": 1649933686, ""time"": 5.56, ""sequence"": 6, ""name"": ""06_place scew"", ""lean"": ""VA"", ""target_time"": 5}, ""Step 7"": {""event_ts"": 1649933699, ""event_ts_timezone"": 1649933699, ""time"": 12.81, ""sequence"": 7, ""name"": ""07_screw operation"", ""lean"": ""VA"", ""target_time"": 10}, ""Step 8"": {""event_ts"": 1649933700, ""event_ts_timezone"": 1649933700, ""time"": 1.21, ""sequence"": 8, ""name"": ""08_put back tool"", ""lean"": ""RNVA"", ""target_time"": 1}, ""Step 9"": {""event_ts"": 1649933703, ""event_ts_timezone"": 1649933703, ""time"": 2.63, ""sequence"": 9, ""name"": ""09_remove from fixture"", ""lean"": ""RNVA"", ""target_time"": 3}, ""Step 10"": {""event_ts"": 1649933707, ""event_ts_timezone"": 1649933707, ""time"": 4.0, ""sequence"": 10, ""name"": ""10_inspection"", ""lean"": ""RNVA"", ""target_time"": 3}, ""Step 11"": {""event_ts"": 1649933708, ""event_ts_timezone"": 1649933708, ""time"": 1.17, ""sequence"": 11, ""name"": ""11_return item"", ""lean"": ""RNVA"", ""target_time"": 1}}",66.61000000000001,0,-1,-1,40.0,1,0123,phone2022,phone2022-description,1,AE-33,LXKS_C02-2FT-02_2_A_AE-33_0700-1800,2,CAM_001,1,LXKS,C02-2FT-02,2,A,0700-1800,2-0700-1800
2022-04-14 10:55:51,2022-04-14 10:55:51,43.059999999999995,complete,wrong,0,11,"{""Step 1"": {""event_ts"": 1649933717, ""event_ts_timezone"": 1649933717, ""time"": 8.27, ""sequence"": 1, ""name"": ""01_waiting"", ""lean"": ""NVA"", ""target_time"": 10}, ""Step 2"": {""event_ts"": 1649933718, ""event_ts_timezone"": 1649933718, ""time"": 1.42, ""sequence"": 2, ""name"": ""02_pick up"", ""lean"": ""RNVA"", ""target_time"": 1}, ""Step 3"": {""event_ts"": 1649933720, ""event_ts_timezone"": 1649933720, ""time"": 2.44, ""sequence"": 3, ""name"": ""03_place on fixture"", ""lean"": ""RNVA"", ""target_time"": 2.5}, ""Step 4"": {""event_ts"": 1649933725, ""event_ts_timezone"": 1649933725, ""time"": 4.77, ""sequence"": 4, ""name"": ""04_pick up tool"", ""lean"": ""RNVA"", ""target_time"": 2.5}, ""Step 5"": {""event_ts"": -1, ""event_ts_timezone"": -1, ""time"": 0, ""name"": ""05_pick up screw"", ""sequence"": -1, ""lean"": ""RNVA"", ""target_time"": 1}, ""Step 6"": {""event_ts"": 1649933731, ""event_ts_timezone"": 1649933731, ""time"": 6.15, ""sequence"": 5, ""name"": ""06_place scew"", ""lean"": ""VA"", ""target_time"": 5}, ""Step 7"": {""event_ts"": 1649933740, ""event_ts_timezone"": 1649933740, ""time"": 8.49, ""sequence"": 6, ""name"": ""07_screw operation"", ""lean"": ""VA"", ""target_time"": 10}, ""Step 8"": {""event_ts"": 1649933741, ""event_ts_timezone"": 1649933741, ""time"": 1.37, ""sequence"": 7, ""name"": ""08_put back tool"", ""lean"": ""RNVA"", ""target_time"": 1}, ""Step 9"": {""event_ts"": 1649933747, ""event_ts_timezone"": 1649933747, ""time"": 5.79, ""sequence"": 8, ""name"": ""09_remove from fixture"", ""lean"": ""RNVA"", ""target_time"": 3}, ""Step 10"": {""event_ts"": 1649933749, ""event_ts_timezone"": 1649933749, ""time"": 2.46, ""sequence"": 9, ""name"": ""10_inspection"", ""lean"": ""RNVA"", ""target_time"": 3}, ""Step 11"": {""event_ts"": 1649933751, ""event_ts_timezone"": 1649933751, ""time"": 1.9, ""sequence"": 10, ""name"": ""11_return item"", ""lean"": ""RNVA"", ""target_time"": 1}}",43.059999999999995,0,-1,-1,40.0,1,0123,phone2022,phone2022-description,1,AE-33,LXKS_C02-2FT-02_2_A_AE-33_0700-1800,2,CAM_001,1,LXKS,C02-2FT-02,2,A,0700-1800,2-0700-1800
2022-04-14 10:56:31,2022-04-14 10:56:31,39.53000000000001,complete,correct,0,11,"{""Step 1"": {""event_ts"": 1649933760, ""event_ts_timezone"": 1649933760, ""time"": 8.64, ""sequence"": 1, ""name"": ""01_waiting"", ""lean"": ""NVA"", ""target_time"": 10}, ""Step 2"": {""event_ts"": 1649933761, ""event_ts_timezone"": 1649933761, ""time"": 0.97, ""sequence"": 2, ""name"": ""02_pick up"", ""lean"": ""RNVA"", ""target_time"": 1}, ""Step 3"": {""event_ts"": 1649933763, ""event_ts_timezone"": 1649933763, ""time"": 2.15, ""sequence"": 3, ""name"": ""03_place on fixture"", ""lean"": ""RNVA"", ""target_time"": 2.5}, ""Step 4"": {""event_ts"": 1649933765, ""event_ts_timezone"": 1649933765, ""time"": 2.39, ""sequence"": 4, ""name"": ""04_pick up tool"", ""lean"": ""RNVA"", ""target_time"": 2.5}, ""Step 5"": {""event_ts"": 1649933766, ""event_ts_timezone"": 1649933766, ""time"": 0.93, ""sequence"": 5, ""name"": ""05_pick up screw"", ""lean"": ""RNVA"", ""target_time"": 1}, ""Step 6"": {""event_ts"": 1649933772, ""event_ts_timezone"": 1649933772, ""time"": 5.27, ""sequence"": 6, ""name"": ""06_place scew"", ""lean"": ""VA"", ""target_time"": 5}, ""Step 7"": {""event_ts"": 1649933781, ""event_ts_timezone"": 1649933781, ""time"": 9.03, ""sequence"": 7, ""name"": ""07_screw operation"", ""lean"": ""VA"", ""target_time"": 10}, ""Step 8"": {""event_ts"": 1649933782, ""event_ts_timezone"": 1649933782, ""time"": 1.23, ""sequence"": 8, ""name"": ""08_put back tool"", ""lean"": ""RNVA"", ""target_time"": 1}, ""Step 9"": {""event_ts"": 1649933787, ""event_ts_timezone"": 1649933787, ""time"": 5.37, ""sequence"": 9, ""name"": ""09_remove from fixture"", ""lean"": ""RNVA"", ""target_time"": 3}, ""Step 10"": {""event_ts"": 1649933790, ""event_ts_timezone"": 1649933790, ""time"": 2.59, ""sequence"": 10, ""name"": ""10_inspection"", ""lean"": ""RNVA"", ""target_time"": 3}, ""Step 11"": {""event_ts"": 1649933791, ""event_ts_timezone"": 1649933791, ""time"": 0.96, ""sequence"": 11, ""name"": ""11_return item"", ""lean"": ""RNVA"", ""target_time"": 1}}",39.53000000000001,0,-1,-1,40.0,1,0123,phone2022,phone2022-description,1,AE-33,LXKS_C02-2FT-02_2_A_AE-33_0700-1800,2,CAM_001,1,LXKS,C02-2FT-02,2,A,0700-1800,2-0700-1800
2022-04-14 10:57:11,2022-04-14 10:57:11,40.07999999999999,complete,correct,0,11,"{""Step 1"": {""event_ts"": 1649933801, ""event_ts_timezone"": 1649933801, ""time"": 10.45, ""sequence"": 1, ""name"": ""01_waiting"", ""lean"": ""NVA"", ""target_time"": 10}, ""Step 2"": {""event_ts"": 1649933802, ""event_ts_timezone"": 1649933802, ""time"": 0.89, ""sequence"": 2, ""name"": ""02_pick up"", ""lean"": ""RNVA"", ""target_time"": 1}, ""Step 3"": {""event_ts"": 1649933805, ""event_ts_timezone"": 1649933805, ""time"": 2.86, ""sequence"": 3, ""name"": ""03_place on fixture"", ""lean"": ""RNVA"", ""target_time"": 2.5}, ""Step 4"": {""event_ts"": 1649933808, ""event_ts_timezone"": 1649933808, ""time"": 2.63, ""sequence"": 4, ""name"": ""04_pick up tool"", ""lean"": ""RNVA"", ""target_time"": 2.5}, ""Step 5"": {""event_ts"": 1649933808, ""event_ts_timezone"": 1649933808, ""time"": 0.81, ""sequence"": 5, ""name"": ""05_pick up screw"", ""lean"": ""RNVA"", ""target_time"": 1}, ""Step 6"": {""event_ts"": 1649933813, ""event_ts_timezone"": 1649933813, ""time"": 4.27, ""sequence"": 6, ""name"": ""06_place scew"", ""lean"": ""VA"", ""target_time"": 5}, ""Step 7"": {""event_ts"": 1649933821, ""event_ts_timezone"": 1649933821, ""time"": 8.69, ""sequence"": 7, ""name"": ""07_screw operation"", ""lean"": ""VA"", ""target_time"": 10}, ""Step 8"": {""event_ts"": 1649933822, ""event_ts_timezone"": 1649933822, ""time"": 0.81, ""sequence"": 8, ""name"": ""08_put back tool"", ""lean"": ""RNVA"", ""target_time"": 1}, ""Step 9"": {""event_ts"": 1649933827, ""event_ts_timezone"": 1649933827, ""time"": 4.56, ""sequence"": 9, ""name"": ""09_remove from fixture"", ""lean"": ""RNVA"", ""target_time"": 3}, ""Step 10"": {""event_ts"": 1649933829, ""event_ts_timezone"": 1649933829, ""time"": 2.65, ""sequence"": 10, ""name"": ""10_inspection"", ""lean"": ""RNVA"", ""target_time"": 3}, ""Step 11"": {""event_ts"": 1649933831, ""event_ts_timezone"": 1649933831, ""time"": 1.46, ""sequence"": 11, ""name"": ""11_return item"", ""lean"": ""RNVA"", ""target_time"": 1}}",40.07999999999999,0,-1,-1,40.0,1,0123,phone2022,phone2022-description,1,AE-33,LXKS_C02-2FT-02_2_A_AE-33_0700-1800,2,CAM_001,1,LXKS,C02-2FT-02,2,A,0700-1800,2-0700-1800
2022-04-14 10:57:56,2022-04-14 10:57:56,45.38999999999999,complete,wrong,0,11,"{""Step 1"": {""event_ts"": 1649933845, ""event_ts_timezone"": 1649933845, ""time"": 13.65, ""sequence"": 1, ""name"": ""01_waiting"", ""lean"": ""NVA"", ""target_time"": 10}, ""Step 2"": {""event_ts"": 1649933845, ""event_ts_timezone"": 1649933845, ""time"": 0.85, ""sequence"": 2, ""name"": ""02_pick up"", ""lean"": ""RNVA"", ""target_time"": 1}, ""Step 3"": {""event_ts"": 1649933847, ""event_ts_timezone"": 1649933847, ""time"": 2.06, ""sequence"": 3, ""name"": ""03_place on fixture"", ""lean"": ""RNVA"", ""target_time"": 2.5}, ""Step 4"": {""event_ts"": 1649933850, ""event_ts_timezone"": 1649933850, ""time"": 2.47, ""sequence"": 4, ""name"": ""04_pick up tool"", ""lean"": ""RNVA"", ""target_time"": 2.5}, ""Step 5"": {""event_ts"": 1649933851, ""event_ts_timezone"": 1649933851, ""time"": 1.29, ""sequence"": 5, ""name"": ""05_pick up screw"", ""lean"": ""RNVA"", ""target_time"": 1}, ""Step 6"": {""event_ts"": 1649933856, ""event_ts_timezone"": 1649933856, ""time"": 4.37, ""sequence"": 6, ""name"": ""06_place scew"", ""lean"": ""VA"", ""target_time"": 5}, ""Step 7"": {""event_ts"": 1649933868, ""event_ts_timezone"": 1649933868, ""time"": 12.66, ""sequence"": 7, ""name"": ""07_screw operation"", ""lean"": ""VA"", ""target_time"": 10}, ""Step 8"": {""event_ts"": 1649933869, ""event_ts_timezone"": 1649933869, ""time"": 1.2, ""sequence"": 8, ""name"": ""08_put back tool"", ""lean"": ""RNVA"", ""target_time"": 1}, ""Step 9"": {""event_ts"": 1649933876, ""event_ts_timezone"": 1649933876, ""time"": 6.02, ""sequence"": 9, ""name"": ""09_remove from fixture"", ""lean"": ""RNVA"", ""target_time"": 3}, ""Step 10"": {""event_ts"": -1, ""event_ts_timezone"": -1, ""time"": 0, ""name"": ""10_inspection"", ""sequence"": -1, ""lean"": ""RNVA"", ""target_time"": 3}, ""Step 11"": {""event_ts"": 1649933876, ""event_ts_timezone"": 1649933876, ""time"": 0.82, ""sequence"": 10, ""name"": ""11_return item"", ""lean"": ""RNVA"", ""target_time"": 1}}",45.38999999999999,0,-1,-1,40.0,1,0123,phone2022,phone2022-description,1,AE-33,LXKS_C02-2FT-02_2_A_AE-33_0700-1800,2,CAM_001,1,LXKS,C02-2FT-02,2,A,0700-1800,2-0700-1800
2022-04-14 10:59:05,2022-04-14 10:59:05,68.97,complete,correct,0,11,"{""Step 1"": {""event_ts"": 1649933905, ""event_ts_timezone"": 1649933905, ""time"": 29.12, ""sequence"": 1, ""name"": ""01_waiting"", ""lean"": ""NVA"", ""target_time"": 10}, ""Step 2"": {""event_ts"": 1649933906, ""event_ts_timezone"": 1649933906, ""time"": 0.83, ""sequence"": 2, ""name"": ""02_pick up"", ""lean"": ""RNVA"", ""target_time"": 1}, ""Step 3"": {""event_ts"": 1649933909, ""event_ts_timezone"": 1649933909, ""time"": 2.51, ""sequence"": 3, ""name"": ""03_place on fixture"", ""lean"": ""RNVA"", ""target_time"": 2.5}, ""Step 4"": {""event_ts"": 1649933912, ""event_ts_timezone"": 1649933912, ""time"": 2.74, ""sequence"": 4, ""name"": ""04_pick up tool"", ""lean"": ""RNVA"", ""target_time"": 2.5}, ""Step 5"": {""event_ts"": 1649933913, ""event_ts_timezone"": 1649933913, ""time"": 1.1, ""sequence"": 5, ""name"": ""05_pick up screw"", ""lean"": ""RNVA"", ""target_time"": 1}, ""Step 6"": {""event_ts"": 1649933918, ""event_ts_timezone"": 1649933918, ""time"": 5.08, ""sequence"": 6, ""name"": ""06_place scew"", ""lean"": ""VA"", ""target_time"": 5}, ""Step 7"": {""event_ts"": 1649933934, ""event_ts_timezone"": 1649933934, ""time"": 15.96, ""sequence"": 7, ""name"": ""07_screw operation"", ""lean"": ""VA"", ""target_time"": 10}, ""Step 8"": {""event_ts"": 1649933936, ""event_ts_timezone"": 1649933936, ""time"": 2.42, ""sequence"": 8, ""name"": ""08_put back tool"", ""lean"": ""RNVA"", ""target_time"": 1}, ""Step 9"": {""event_ts"": 1649933941, ""event_ts_timezone"": 1649933941, ""time"": 4.46, ""sequence"": 9, ""name"": ""09_remove from fixture"", ""lean"": ""RNVA"", ""target_time"": 3}, ""Step 10"": {""event_ts"": 1649933943, ""event_ts_timezone"": 1649933943, ""time"": 2.56, ""sequence"": 10, ""name"": ""10_inspection"", ""lean"": ""RNVA"", ""target_time"": 3}, ""Step 11"": {""event_ts"": 1649933945, ""event_ts_timezone"": 1649933945, ""time"": 2.19, ""sequence"": 11, ""name"": ""11_return item"", ""lean"": ""RNVA"", ""target_time"": 1}}",68.97,0,-1,-1,40.0,1,0123,phone2022,phone2022-description,1,AE-33,LXKS_C02-2FT-02_2_A_AE-33_0700-1800,2,CAM_001,1,LXKS,C02-2FT-02,2,A,0700-1800,2-0700-1800
